molecule_chembl_id,canonical_smiles,value_IC50,value_pIC50,units,MW,LogP,HBD,HBA
CHEMBL3040543,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,14.61,7.835349784065704,nM,649.0660000000003,7.0716000000000045,2.0,8.0
CHEMBL3666714,O=S(=O)(NCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)C(F)(F)F,32.4,7.489454989793388,nM,606.9850000000005,6.944100000000004,2.0,7.0
CHEMBL3663921,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,1.3,8.886056647693163,nM,501.5910000000004,3.5501000000000014,3.0,8.0
CHEMBL3663922,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1Oc1cccc(NC(=O)/C=C/CN(C)C)c1,1.4,8.853871964321762,nM,558.6870000000002,3.481900000000002,3.0,9.0
CHEMBL3663923,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1C,1.2,8.920818753952375,nM,515.6180000000004,3.858520000000002,3.0,8.0
CHEMBL3663924,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2C(C)C)c1,1.5,8.823908740944319,nM,515.6180000000004,4.111100000000002,3.0,8.0
CHEMBL3663925,C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)CC1,1.1,8.958607314841775,nM,574.7740000000002,3.2981200000000026,2.0,8.0
CHEMBL3663926,C=CC(=O)Nc1cccc(Oc2cnc(C(N)=O)c(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,1.1,8.958607314841775,nM,473.53700000000026,2.987700000000001,3.0,8.0
CHEMBL3663927,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(N4CCN(C)CC4)c3)c(C(N)=O)nc2CC)c1,1.2,8.920818753952375,nM,531.6170000000004,3.558700000000001,3.0,9.0
CHEMBL3663928,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)c(C(N)=O)nc2CC)c1,1.4,8.853871964321762,nM,515.6180000000005,3.9402000000000017,3.0,8.0
CHEMBL3663930,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C4CCN(C)CC4)c3)c(C(N)=O)nc2C(C)C)c1,1.3,8.886056647693163,nM,504.59500000000037,3.8225000000000016,3.0,9.0
CHEMBL3663931,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)[C@@H](C)C4)cc3)c(C(N)=O)nc2CC)c1,1.8,8.744727494896694,nM,515.6180000000004,3.938600000000002,3.0,8.0
CHEMBL3663932,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)[C@H](C)C4)cc3)c(C(N)=O)nc2CC)c1,1.7,8.769551078621726,nM,515.6180000000004,3.938600000000002,3.0,8.0
CHEMBL3663933,C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)CC1,1.3,8.886056647693163,nM,560.7470000000002,2.989700000000002,2.0,8.0
CHEMBL3663934,CCC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)C1,1.2,8.920818753952375,nM,481.60100000000045,2.0229999999999997,2.0,8.0
CHEMBL3663935,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,1.3,8.886056647693163,nM,576.7460000000003,2.653500000000002,2.0,9.0
CHEMBL3663936,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)C1,1.2,8.920818753952375,nM,590.7730000000003,2.961920000000002,2.0,9.0
CHEMBL3663937,C=CC(=O)Nc1ccc(F)c(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,1.5,8.823908740944319,nM,519.5810000000005,3.6892000000000014,3.0,8.0
CHEMBL3647967,C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,20.6,7.686132779630847,nM,454.5340000000002,4.653700000000003,2.0,7.0
CHEMBL3647970,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,48.8,7.311580177997289,nM,497.60300000000024,4.1491000000000025,1.0,8.0
CHEMBL3931858,CN(C/C=C/C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCO,74.5,7.127843727251707,nM,527.6290000000004,3.511600000000002,2.0,9.0
CHEMBL3926657,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/c2c[nH]cn2)C1,487.6,6.311936303053656,nM,506.5700000000003,4.467800000000002,2.0,8.0
CHEMBL3902180,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/CN2CCOCC2)C1,326.0,6.486782399932061,nM,539.6400000000003,3.9197000000000024,1.0,9.0
CHEMBL3647973,C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,60.9,7.215382707367125,nM,440.50700000000023,4.2173000000000025,1.0,7.0
CHEMBL3917698,CN(C)C/C=C/C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,268.7,6.5707323335668315,nM,497.6030000000003,4.1491000000000025,1.0,8.0
CHEMBL3889694,CN(C)C/C=C/C(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,83.4,7.078833949362261,nM,511.6300000000003,4.585500000000003,2.0,8.0
CHEMBL3912266,C=CC(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,44.5,7.351639989019068,nM,454.5340000000002,4.653700000000003,2.0,7.0
CHEMBL3903870,CN(C)C/C=C/C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,18.85,7.724688645458189,nM,497.6030000000002,3.976600000000002,1.0,8.0
CHEMBL3903249,CN(C)C/C=C/C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,698.3,6.155957957958984,nM,497.6030000000002,3.976600000000002,1.0,8.0
CHEMBL4109796,C=CC(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,18.75,7.726998727936262,nM,440.5070000000002,4.044800000000002,1.0,7.0
CHEMBL3910496,C=CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,2.298,8.638649975647734,nM,440.5070000000002,4.044800000000002,1.0,7.0
CHEMBL4107879,CC#CC(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,289.4,6.538501473216981,nM,452.5180000000002,3.882100000000002,1.0,7.0
CHEMBL3905432,CC#CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,2807.0,5.551757587365561,nM,452.5180000000002,3.882100000000002,1.0,7.0
CHEMBL4106607,CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,435.3,6.361211332842602,nM,452.5180000000002,4.054600000000002,1.0,7.0
CHEMBL3893004,CN(C)C/C=C/C(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,22.53,7.647238808276169,nM,511.6300000000003,4.585500000000003,2.0,8.0
CHEMBL3921017,C=CC(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,28.22,7.549442990581671,nM,414.4690000000001,3.512200000000001,1.0,7.0
CHEMBL3982014,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(C(=O)/C=C/CN2CCOCC2)CC1,303.6,6.517698232776557,nM,539.6400000000003,3.9197000000000024,1.0,9.0
CHEMBL3915538,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C[C@@H]1CCCN1C(=O)/C=C/CN1CCOCC1,6238.0,5.204954629578875,nM,539.6400000000003,3.747200000000002,1.0,9.0
CHEMBL3921655,CC#CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,156.3,6.806041021980813,nM,466.54500000000024,4.491000000000003,2.0,7.0
CHEMBL3894938,C=CC(=O)NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,70.49,7.151872489432125,nM,400.4420000000001,3.170000000000001,2.0,7.0
CHEMBL4110614,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,383.7,6.416008200801684,nM,539.6400000000003,3.9197000000000024,1.0,9.0
CHEMBL3894102,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CC[C@@H](NC(=O)/C=C/CN2CCOCC2)CC1,272.9,6.563996464330104,nM,553.6670000000001,4.356100000000002,2.0,9.0
CHEMBL4112924,CO[C@@H]1COC2C1OC[C@H]2Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.4,9.397940008672037,nM,558.01,3.7822000000000013,2.0,9.0
CHEMBL3892310,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1C2COCC21,0.13,9.886056647693163,nM,511.98500000000024,4.493400000000002,2.0,7.0
CHEMBL4110258,CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2,0.54,9.267606240177031,nM,526.0120000000003,5.027600000000004,2.0,7.0
CHEMBL3901296,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@]12COC[C@@H]1C2,0.51,9.292429823902063,nM,511.9850000000003,4.637500000000003,2.0,7.0
CHEMBL3895468,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC12COCC1C2,0.37,9.431798275933005,nM,511.9850000000003,4.637500000000003,2.0,7.0
CHEMBL3903641,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM,429.4020000000001,5.115700000000002,3.0,6.0
CHEMBL3978161,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM,430.3860000000001,5.164400000000002,2.0,6.0
CHEMBL3954684,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,20.0,7.698970004336019,nM,459.42800000000017,5.1243000000000025,3.0,7.0
CHEMBL3986363,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,65.0,7.187086643357144,nM,455.90200000000027,4.767500000000003,3.0,8.0
CHEMBL3954273,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,65.0,7.187086643357144,nM,500.35300000000024,4.876600000000003,3.0,8.0
CHEMBL3894076,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,650.0,6.187086643357144,nM,471.31100000000015,4.916700000000003,2.0,7.0
CHEMBL3944027,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,20.0,7.698970004336019,nM,456.8860000000002,4.816200000000003,2.0,8.0
CHEMBL3973862,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,65.0,7.187086643357144,nM,501.3370000000002,4.925300000000004,2.0,8.0
CHEMBL3947802,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM,460.41200000000015,5.173000000000003,2.0,7.0
CHEMBL3985134,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,65.0,7.187086643357144,nM,490.4380000000002,5.181600000000003,2.0,8.0
CHEMBL3956465,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,20.0,7.698970004336019,nM,489.45400000000024,5.132900000000004,3.0,8.0
CHEMBL3975588,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2Cl)c1,650.0,6.187086643357144,nM,396.83400000000006,4.799000000000002,2.0,6.0
CHEMBL3904778,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1,65.0,7.187086643357144,nM,471.31100000000015,4.916700000000002,2.0,7.0
CHEMBL3913778,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,200.0,6.698970004336019,nM,426.8600000000001,4.8076000000000025,2.0,7.0
CHEMBL3891187,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM,459.42800000000017,5.1243000000000025,3.0,7.0
CHEMBL3919271,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,650.0,6.187086643357144,nM,425.8760000000002,4.758900000000002,3.0,7.0
CHEMBL3903707,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1,650.0,6.187086643357144,nM,395.85000000000014,4.750300000000003,3.0,6.0
CHEMBL3928176,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2F)c1,200.0,6.698970004336019,nM,380.3790000000001,4.284700000000002,2.0,6.0
CHEMBL3910422,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1,65.0,7.187086643357144,nM,470.32700000000017,4.868000000000003,3.0,7.0
CHEMBL3938358,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,200.0,6.698970004336019,nM,425.8760000000002,4.758900000000002,3.0,7.0
CHEMBL3954906,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Br)c1,200.0,6.698970004336019,nM,440.3010000000001,4.859400000000003,3.0,6.0
CHEMBL3930810,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,20.0,7.698970004336019,nM,460.41200000000015,5.173000000000003,2.0,7.0
CHEMBL4107818,Cc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C[C@H]1CCCN1C(=O)/C=C/CN(C)C,18.85,7.724688645458189,nM,496.61500000000035,4.702820000000004,0.0,7.0
CHEMBL3929922,CC#CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,435.3,6.361211332842602,nM,452.5180000000002,4.054600000000002,1.0,7.0
CHEMBL3980550,CN(C)C/C=C/C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,22.53,7.647238808276169,nM,511.6300000000003,4.585500000000003,2.0,8.0
CHEMBL3968716,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,383.7,6.416008200801684,nM,539.6400000000003,3.9197000000000024,1.0,9.0
CHEMBL3647419,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@@H]1C[C@@H](O)CN1C,36.0,7.443697499232712,nM,599.091,5.435880000000005,3.0,9.0
CHEMBL3647420,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,45.0,7.346787486224656,nM,583.0919999999999,6.465080000000006,2.0,8.0
CHEMBL3647423,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,8.0,8.096910013008056,nM,469.94800000000026,5.153500000000005,2.0,6.0
CHEMBL3647422,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,2.0,8.698970004336019,nM,499.97400000000033,4.780000000000004,2.0,7.0
CHEMBL3960332,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,1791.0,5.746904414150968,nM,485.5880000000003,4.358900000000003,2.0,7.0
CHEMBL3967836,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(C(=O)OC(C)(C)C)C4)cc3OC)ncc2C(F)(F)F)c1,5.0,8.301029995663981,nM,599.6140000000005,6.146900000000005,4.0,9.0
CHEMBL3962343,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(C)C)cc3OC)ncc2Cl)c1,5.0,8.301029995663981,nM,452.94600000000014,5.570600000000003,4.0,7.0
CHEMBL3982407,COc1cc(/C=C2\CCCCC2=O)cc(OC)c1,18670.0,4.728855682050922,nM,246.30599999999995,3.2303000000000024,0.0,3.0
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,8650.0,5.062983892535186,nM,368.3850000000001,3.3699000000000026,2.0,6.0
CHEMBL3970063,Nc1nc(Nc2cccc(Cl)c2)c2c(n1)-c1ccccc1C2,45100.0,4.345823458122039,nM,308.77200000000005,4.027000000000001,2.0,4.0
CHEMBL3902576,Nc1nc(Nc2cccc(Br)c2)c2c(n1)-c1ccccc1C2,98800.0,4.005243055412372,nM,353.22300000000007,4.136100000000002,2.0,4.0
CHEMBL3948546,CC(C)c1ccccc1Nc1nc(N)nc2c1Cc1ccccc1-2,23000.0,4.638272163982407,nM,316.40799999999996,4.4970000000000026,2.0,4.0
CHEMBL3985894,Nc1nc(Nc2ccccc2)c2c(n1)-c1ccccc1C2,232700.0,3.6332036167132697,nM,274.32700000000006,3.3736000000000015,2.0,4.0
CHEMBL253969,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,5853.4,5.232591796771347,nM,532.4110000000002,3.859200000000003,3.0,6.0
CHEMBL4077956,NP(=O)(Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,9.2,8.036212172654444,nM,519.1670000000003,5.361100000000003,2.0,5.0
CHEMBL4084847,NP(=O)(OCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,4.3,8.366531544420413,nM,563.2200000000001,5.377700000000004,2.0,6.0
CHEMBL4069003,NP(=O)(OCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,3.0,8.522878745280337,nM,577.2470000000001,5.767800000000005,2.0,6.0
CHEMBL4090083,NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,7.4,8.130768280269024,nM,591.274,6.157900000000005,2.0,6.0
CHEMBL4060320,NP(=O)(OCCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,2.3,8.638272163982407,nM,605.301,6.548000000000005,2.0,6.0
CHEMBL4091626,C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,11.0,7.958607314841775,nM,536.4000000000002,5.376700000000004,2.0,6.0
CHEMBL4087646,NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,6.0,8.221848749616356,nM,564.813,6.187900000000004,2.0,6.0
CHEMBL4105530,NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,27.0,7.568636235841012,nM,670.9369999999998,7.766900000000006,2.0,7.0
CHEMBL4079768,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,7.2,8.142667503568731,nM,522.3730000000003,4.986600000000004,2.0,6.0
CHEMBL4097795,NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,5.7,8.244125144327509,nM,550.7860000000002,5.797800000000004,2.0,6.0
CHEMBL4097216,NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,75.0,7.1249387366083,nM,656.91,7.376800000000005,2.0,7.0
CHEMBL4078431,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,0.3,9.522878745280337,nM,607.2730000000003,5.776400000000004,2.0,7.0
CHEMBL4080720,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,0.5,9.301029995663981,nM,580.8120000000002,5.8064000000000044,2.0,7.0
CHEMBL4104950,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,22.0,7.657577319177793,nM,686.9359999999999,7.385400000000005,2.0,8.0
CHEMBL4070053,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,3.3,8.481486060122112,nM,605.2570000000001,5.684500000000004,2.0,7.0
CHEMBL4097245,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,8.7,8.060480747381382,nM,578.796,5.714500000000005,2.0,7.0
CHEMBL4061382,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,26.0,7.585026652029182,nM,684.9199999999998,7.293500000000005,2.0,8.0
CHEMBL4103370,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,81.0,7.0915149811213505,nM,310.744,3.8571000000000017,1.0,4.0
CHEMBL4079125,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c(Cl)c1,3700.0,5.431798275933005,nM,345.1890000000001,4.510500000000001,1.0,4.0
CHEMBL4095623,c1ccc(Cc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,25000.0,4.6020599913279625,nM,290.326,3.1275000000000013,1.0,4.0
CHEMBL4068254,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,31800.0,4.497572880015567,nM,276.29900000000004,3.2037000000000013,1.0,4.0
CHEMBL4087921,c1ccc(OCc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,46300.0,4.334419008982047,nM,306.325,3.1157000000000012,1.0,5.0
CHEMBL4094471,Clc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,4500.0,5.346787486224656,nM,310.74399999999997,3.8571000000000017,1.0,4.0
CHEMBL4074782,Cc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,39700.0,4.401209493236885,nM,290.326,3.5121200000000012,1.0,4.0
CHEMBL4065301,COc1cccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1OC,61000.0,4.214670164989233,nM,336.35100000000006,3.220900000000001,1.0,6.0
CHEMBL4102214,c1ccc(C(c2ccccc2)c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,45000.0,4.346787486224656,nM,366.424,4.716900000000003,1.0,4.0
CHEMBL4084249,COc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,98.0,7.008773924307505,nM,306.325,3.212300000000001,1.0,5.0
CHEMBL4068814,CC(=O)c1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,65400.00000000001,4.184422251675732,nM,318.336,3.4063000000000017,1.0,5.0
CHEMBL4094647,Nc1ccc(O)c(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1,70000.0,4.154901959985743,nM,307.31300000000005,2.4915000000000003,3.0,6.0
CHEMBL4066118,c1ccc2c(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)cccc2c1,5700.0,5.2441251443275085,nM,340.386,4.280700000000003,1.0,4.0
CHEMBL4087489,C1=CC2=C(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)CNC2C=C1,86200.0,4.064492734175287,nM,331.3790000000001,2.4736000000000002,2.0,5.0
CHEMBL4074726,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)nc1,73500.0,4.133712660915805,nM,277.28700000000003,2.5987,1.0,5.0
CHEMBL4095195,Cc1ccccc1Cc1nnc(Cc2nc3ccccc3[nH]2)o1,50000.0,4.301029995663981,nM,304.353,3.435920000000002,1.0,4.0
CHEMBL4084996,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)cc1,980.0,6.008773924307505,nM,345.189,4.510500000000002,1.0,4.0
CHEMBL4102942,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)c(Cl)c1,45100.0,4.345823458122039,nM,379.634,5.163900000000002,1.0,4.0
CHEMBL4083493,Clc1ccc2nc(Cc3nnc(-c4ccccc4Cl)o3)[nH]c2c1,33200.0,4.478861916295964,nM,345.189,4.510500000000001,1.0,4.0
CHEMBL4098409,COc1ccc2c(c1)CCN2c1nc(C)nc2c(Cc3ccccc3)c[nH]c12.Cl,167.1,6.777023550106609,nM,406.917,4.981720000000005,1.0,4.0
CHEMBL4069672,COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)c[nH]c12.Cl,33.6,7.4736607226101555,nM,420.944,5.371820000000005,1.0,4.0
CHEMBL4099682,COc1ccc(Nc2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl,2.6,8.585026652029182,nM,394.906,5.041520000000004,1.0,5.0
CHEMBL4060996,COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl,2.3,8.638272163982407,nM,408.93300000000005,5.065820000000005,0.0,5.0
CHEMBL4104515,COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)cn(C)c12.Cl,4.9,8.309803919971486,nM,434.97100000000006,5.3822200000000056,0.0,5.0
CHEMBL4099329,COc1ccc(N(C)c2nc(N)nc3c(Cc4ccccc4)c[nH]c23)cc1,1.1,8.958607314841775,nM,359.433,3.9074000000000018,2.0,5.0
CHEMBL4072383,COc1ccc2c(c1)CCCN2c1nc(N)nc2c(Cc3ccccc3)c[nH]c12,47.1,7.326979092871104,nM,385.47100000000006,4.223800000000002,2.0,5.0
